Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Label
192.168.10.51-192.168.10.17-80-40670-6,192.168.10.51,80,192.168.10.17,40670,6,09/09/2026 09:20:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-47766-80-6,192.168.10.25,47766,192.168.10.51,80,6,09/09/2026 09:20:59,1213,5,3,165,231,165,0,33,66.0,231,0,77,108.89,326443.47,6594.82,173.3,141.2,461.1,26.9,1213.1,303.3,193.1,618.0,93.9,678.1,339.0,122.1,461.1,217.0,1,1,0,0,168,104,4121.76,2473.06,0,231,49.5,87.31,7623.0,1,2,0,2,7,0,0,0,0.6,49.5,33.0,77.0,5,165,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-47766-6,192.168.10.51,80,192.168.10.25,47766,6,09/09/2026 09:20:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,508,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-47780-80-6,192.168.10.25,47780,192.168.10.51,80,6,09/09/2026 09:20:59,1091,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,281392.34,7332.7,155.9,114.2,371.0,19.1,1091.0,272.8,160.0,530.0,89.9,573.2,286.6,84.4,371.0,202.2,1,1,0,0,168,104,4582.94,2749.76,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-47780-6,192.168.10.51,80,192.168.10.25,47780,6,09/09/2026 09:20:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-59846-80-6,192.168.10.19,59846,192.168.10.51,80,6,09/09/2026 09:21:00,1407,5,3,101,231,101,0,20.2,40.4,231,0,77,108.89,235938.48,5685.26,201.0,130.7,465.2,74.9,1407.1,351.8,179.7,634.9,137.1,808.0,404.0,61.2,465.2,342.8,1,1,0,0,168,104,3553.29,2131.97,0,231,41.5,78.89,6223.0,1,2,0,2,7,0,0,0,0.6,41.5,20.2,77.0,5,101,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-59846-6,192.168.10.51,80,192.168.10.19,59846,6,09/09/2026 09:21:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-59850-80-6,192.168.10.19,59850,192.168.10.51,80,6,09/09/2026 09:21:00,1163,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,263971.16,6878.73,166.1,96.0,335.0,72.0,1163.0,290.8,144.6,513.1,108.0,604.2,302.1,32.9,335.0,269.2,1,1,0,0,168,104,4299.2,2579.52,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-59850-6,192.168.10.51,80,192.168.10.19,59850,6,09/09/2026 09:21:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-40682-80-6,192.168.10.17,40682,192.168.10.51,80,6,09/09/2026 09:21:00,1163,5,3,92,436,92,0,18.4,36.8,436,0,145.33,205.53,453996.0,6878.73,166.1,130.0,450.1,61.0,1163.0,290.8,192.1,604.9,83.9,685.0,342.5,107.6,450.1,234.8,1,1,0,0,168,104,4299.2,2579.52,0,436,66,143.05,20464.0,1,2,0,2,7,0,0,0,0.6,66.0,18.4,145.33,5,92,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-40682-6,192.168.10.51,80,192.168.10.17,40682,6,09/09/2026 09:21:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-59854-80-6,192.168.10.19,59854,192.168.10.51,80,6,09/09/2026 09:21:02,1420,5,3,92,436,92,0,18.4,36.8,436,0,145.33,205.53,371825.47,5633.72,202.9,114.5,421.0,107.0,1420.0,355.0,202.9,680.0,124.0,764.1,382.1,39.0,421.0,343.1,1,1,0,0,168,104,3521.07,2112.64,0,436,66,143.05,20464.0,1,2,0,2,7,0,0,0,0.6,66.0,18.4,145.33,5,92,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-59854-6,192.168.10.51,80,192.168.10.19,59854,6,09/09/2026 09:21:02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-40686-80-6,192.168.10.17,40686,192.168.10.51,80,6,09/09/2026 09:21:02,1086,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,487110.17,7366.51,155.1,89.3,345.9,56.0,1086.0,271.5,166.6,555.0,128.0,673.1,336.5,9.4,345.9,327.1,1,1,0,0,168,104,4604.07,2762.44,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-40686-6,192.168.10.51,80,192.168.10.17,40686,6,09/09/2026 09:21:02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-34062-24661-6,192.168.10.19,34062,192.168.10.51,24661,6,09/09/2026 09:21:02,599,2,3,0,5,0,0,0,0.0,5,0,1.67,2.36,8348.54,8348.54,149.7,193.9,483.0,1.0,114.9,114.9,0.0,114.9,114.9,534.1,267.0,266.1,533.1,1.0,0,1,0,0,72,104,3339.41,5009.12,0,5,1,2.0,4.0,1,2,0,1,4,0,0,0,1.5,1.0,0.0,1.67,2,0,3,5,64240,65160,0,40,BENIGN
192.168.10.19-192.168.10.51-34062-24661-6,192.168.10.19,34062,192.168.10.51,24661,6,09/09/2026 09:21:02,102,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,19599.55,102.0,0.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,0,0,0,0,0,0,0,0,0,64,0,19599.55,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,502,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-35660-21-6,192.168.10.19,35660,192.168.10.51,21,6,09/09/2026 09:21:02,93154,12,15,78,308,16,0,6.5,5.53,62,0,20.53,19.52,4143.68,289.84,3582.8,11688.3,47286.0,1.0,93071.0,8461.0,25164.4,87997.9,83.0,93026.9,6644.8,15301.4,47286.0,1.0,8,10,0,0,392,488,128.82,161.02,0,62,14.3,16.55,273.91,1,2,0,18,26,0,0,0,1.25,14.3,6.5,20.53,12,78,15,308,64240,65160,8,40,BENIGN
192.168.10.19-192.168.10.51-35660-21-6,192.168.10.19,35660,192.168.10.51,21,6,09/09/2026 09:21:02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,502,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-40696-80-6,192.168.10.17,40696,192.168.10.51,80,6,09/09/2026 09:21:02,1376,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,223124.47,5814.32,196.6,133.7,481.1,86.1,1375.9,344.0,198.3,668.0,129.0,819.0,409.5,71.6,481.1,337.8,1,1,0,0,168,104,3633.95,2180.37,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-40696-6,192.168.10.51,80,192.168.10.17,40696,6,09/09/2026 09:21:02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-45186-80-6,192.168.10.25,45186,192.168.10.51,80,6,09/09/2026 09:21:03,1208,5,3,101,231,101,0,20.2,40.4,231,0,77,108.89,274819.21,6622.15,172.6,130.9,436.1,6.9,1208.1,302.0,233.7,654.0,6.9,819.2,409.6,26.5,436.1,383.1,1,1,0,0,168,104,4138.84,2483.31,0,231,41.5,78.89,6223.0,1,2,0,2,7,0,0,0,0.6,41.5,20.2,77.0,5,101,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-45186-6,192.168.10.51,80,192.168.10.25,45186,6,09/09/2026 09:21:03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-54648-22-6,192.168.10.19,54648,192.168.10.51,22,6,09/09/2026 09:21:04,516319,22,20,3503,4051,1536,0,159.23,389.25,1532,0,202.55,404.93,14630.49,81.35,12593.1,32775.1,195328.0,1.0,516319.0,24586.6,52864.0,236342.0,1.0,516058.0,27160.9,47747.6,195328.0,46.0,12,13,0,0,712,648,42.61,38.74,0,1536,179.86,397.38,157910.5,1,2,0,25,41,0,0,0,0.91,179.86,159.23,202.55,22,3503,20,4051,64240,65160,12,40,BENIGN
192.168.10.51-192.168.10.19-22-54648-6,192.168.10.51,22,192.168.10.19,54648,6,09/09/2026 09:21:04,5865,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,341.0,5865.1,0.0,5865.1,5865.1,5865.1,5865.1,0.0,5865.1,5865.1,0,0,0,0,0,0,0,0,0,64,0,341.0,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,486,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-34604-22-6,192.168.10.17,34604,192.168.10.51,22,6,09/09/2026 09:21:04,383619,22,20,3503,4051,1536,0,159.23,389.25,1532,0,202.55,404.93,19691.42,109.48,9356.6,16521.9,55877.0,1.0,383618.8,18267.6,26726.1,96854.9,1.2,382309.0,20121.5,29689.5,104340.1,58.9,12,13,0,0,712,648,57.35,52.14,0,1536,179.86,397.38,157910.5,1,2,0,25,41,0,0,0,0.91,179.86,159.23,202.55,22,3503,20,4051,64240,65160,12,40,BENIGN
192.168.10.51-192.168.10.17-22-34604-6,192.168.10.51,22,192.168.10.17,34604,6,09/09/2026 09:21:04,6334,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,315.76,6333.8,0.0,6333.8,6333.8,6333.8,6333.8,0.0,6333.8,6333.8,0,0,0,0,0,0,0,0,0,64,0,315.76,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,486,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-34124-22-6,192.168.10.19,34124,192.168.10.51,22,6,09/09/2026 09:21:06,371046,22,21,3503,4051,1536,0,159.23,389.25,1532,0,192.9,397.51,20358.66,115.89,8834.4,16509.9,56609.2,25.0,371046.1,17668.9,28360.7,97384.0,25.0,370616.9,18530.8,27055.9,92612.0,65.1,12,13,0,0,712,680,59.29,56.6,0,1536,175.67,393.67,154972.96,1,2,0,25,42,0,0,0,0.95,175.67,159.23,192.9,22,3503,21,4051,64240,65160,12,40,BENIGN
192.168.10.51-192.168.10.19-22-34124-6,192.168.10.51,22,192.168.10.19,34124,6,09/09/2026 09:21:06,8711,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,229.59,8711.1,0.0,8711.1,8711.1,8711.1,8711.1,0.0,8711.1,8711.1,0,0,0,0,0,0,0,0,0,64,0,229.59,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,601,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-49976-80-6,192.168.10.19,49976,192.168.10.51,80,6,09/09/2026 09:21:06,1412,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,224479.89,5665.11,201.7,133.9,508.1,93.0,1412.2,353.0,239.5,741.0,93.0,869.0,434.5,73.6,508.1,361.0,1,1,0,0,168,104,3540.69,2124.42,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-49976-6,192.168.10.51,80,192.168.10.19,49976,6,09/09/2026 09:21:06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-45196-80-6,192.168.10.25,45196,192.168.10.51,80,6,09/09/2026 09:21:06,1324,5,3,101,231,101,0,20.2,40.4,231,0,77,108.89,250766.96,6042.58,189.1,160.7,550.0,33.1,1323.9,331.0,279.4,788.0,33.1,931.0,465.5,84.5,550.0,381.0,1,1,0,0,168,104,3776.61,2265.97,0,231,41.5,78.89,6223.0,1,2,0,2,7,0,0,0,0.6,41.5,20.2,77.0,5,101,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-45196-6,192.168.10.51,80,192.168.10.25,45196,6,09/09/2026 09:21:06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-41334-80-6,192.168.10.17,41334,192.168.10.51,80,6,09/09/2026 09:21:07,1190,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,444557.57,6722.99,170.0,97.4,378.8,88.0,1189.9,297.5,185.7,597.0,88.0,685.0,342.5,36.4,378.8,306.1,1,1,0,0,168,104,4201.87,2521.12,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-41334-6,192.168.10.51,80,192.168.10.17,41334,6,09/09/2026 09:21:07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-60644-52417-6,192.168.10.19,60644,192.168.10.51,52417,6,09/09/2026 09:21:08,959,2,3,0,5,0,0,0,0.0,5,0,1.67,2.36,5214.2,5214.2,239.7,296.7,750.1,20.0,188.8,188.8,0.0,188.8,188.8,888.1,444.1,424.0,868.1,20.0,0,1,0,0,72,104,2085.68,3128.52,0,5,1,2.0,4.0,1,2,0,1,4,0,0,0,1.5,1.0,0.0,1.67,2,0,3,5,64240,65160,0,40,BENIGN
192.168.10.19-192.168.10.51-60644-52417-6,192.168.10.19,60644,192.168.10.51,52417,6,09/09/2026 09:21:08,193,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,10369.11,192.9,0.0,192.9,192.9,192.9,192.9,0.0,192.9,192.9,0,0,0,0,0,0,0,0,0,64,0,10369.11,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,502,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-47060-21-6,192.168.10.19,47060,192.168.10.51,21,6,09/09/2026 09:21:08,96368,12,15,78,308,16,0,6.5,5.53,62,0,20.53,19.52,4005.49,280.18,3706.5,11779.5,47637.0,16.9,96153.0,8741.2,25370.6,88905.8,128.0,96147.8,6867.7,15394.4,47637.0,16.9,8,10,0,0,392,488,124.52,155.65,0,62,14.3,16.55,273.91,1,2,0,18,26,0,0,0,1.25,14.3,6.5,20.53,12,78,15,308,64240,65160,8,40,BENIGN
192.168.10.19-192.168.10.51-47060-21-6,192.168.10.19,47060,192.168.10.51,21,6,09/09/2026 09:21:08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,502,-1,0,32,BENIGN
192.168.10.5-192.168.10.255-138-138-17,192.168.10.5,138,192.168.10.255,138,17,09/09/2026 09:09:11,0,1,0,201,0,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,201,201,201,0,0,0,0,0,0,0,0,0,0,0.0,201.0,201.0,0,1,201,0,0,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-41344-80-6,192.168.10.17,41344,192.168.10.51,80,6,09/09/2026 09:21:10,1254,5,3,91,231,91,0,18.2,36.4,231,0,77,108.89,256761.58,6379.17,179.2,151.0,517.1,35.0,1254.1,313.5,218.1,675.2,90.8,833.0,416.5,100.6,517.1,315.9,1,1,0,0,168,104,3986.98,2392.19,0,231,40.25,78.01,6085.19,1,2,0,2,7,0,0,0,0.6,40.25,18.2,77.0,5,91,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-41344-6,192.168.10.51,80,192.168.10.17,41344,6,09/09/2026 09:21:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-45200-80-6,192.168.10.25,45200,192.168.10.51,80,6,09/09/2026 09:21:10,1289,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,245947.9,6206.89,184.1,123.7,435.8,32.9,1288.9,322.2,231.4,679.0,32.9,774.9,387.4,48.4,435.8,339.0,1,1,0,0,168,104,3879.3,2327.58,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-45200-6,192.168.10.51,80,192.168.10.25,45200,6,09/09/2026 09:21:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-41350-80-6,192.168.10.17,41350,192.168.10.51,80,6,09/09/2026 09:21:10,1176,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,449875.67,6803.41,168.0,121.2,441.1,56.0,1175.9,294.0,209.1,646.1,97.0,809.0,404.5,36.6,441.1,367.9,1,1,0,0,168,104,4252.13,2551.28,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-41350-6,192.168.10.51,80,192.168.10.17,41350,6,09/09/2026 09:21:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-49986-80-6,192.168.10.19,49986,192.168.10.51,80,6,09/09/2026 09:21:11,1286,5,3,165,231,165,0,33,66.0,231,0,77,108.89,307924.43,6220.7,183.7,111.0,428.9,84.9,1286.0,321.5,193.3,634.9,124.9,774.1,387.1,41.8,428.9,345.2,1,1,0,0,168,104,3887.93,2332.76,0,231,49.5,87.31,7623.0,1,2,0,2,7,0,0,0,0.6,49.5,33.0,77.0,5,165,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-49986-6,192.168.10.51,80,192.168.10.19,49986,6,09/09/2026 09:21:11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,508,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-34140-22-6,192.168.10.19,34140,192.168.10.51,22,6,09/09/2026 09:21:11,389129,22,20,3503,4051,1536,0,159.23,389.25,1532,0,202.55,404.93,19412.58,107.93,9491.0,16812.4,56280.9,14.1,389129.2,18530.0,28234.3,97286.0,14.1,388677.8,20456.7,29902.6,110130.1,83.9,12,13,0,0,712,648,56.54,51.4,0,1536,179.86,397.38,157910.5,1,2,0,25,41,0,0,0,0.91,179.86,159.23,202.55,22,3503,20,4051,64240,65160,12,40,BENIGN
192.168.10.51-192.168.10.19-22-34140-6,192.168.10.51,22,192.168.10.19,34140,6,09/09/2026 09:21:12,9332,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,214.32,9331.9,0.0,9331.9,9331.9,9331.9,9331.9,0.0,9331.9,9331.9,0,0,0,0,0,0,0,0,0,64,0,214.32,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,486,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-41366-80-6,192.168.10.17,41366,192.168.10.51,80,6,09/09/2026 09:21:12,1188,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,445271.29,6733.78,169.7,101.4,359.1,74.1,1188.0,297.0,155.8,537.2,102.0,712.9,356.4,2.6,359.1,353.8,1,1,0,0,168,104,4208.61,2525.17,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-41366-6,192.168.10.51,80,192.168.10.17,41366,6,09/09/2026 09:21:12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-41374-80-6,192.168.10.17,41374,192.168.10.51,80,6,09/09/2026 09:21:12,1182,5,3,165,231,165,0,33,66.0,231,0,77,108.89,335002.9,6767.74,168.9,83.4,343.8,78.2,1182.1,295.5,143.2,528.1,150.9,710.0,355.0,11.2,366.2,343.8,1,1,0,0,168,104,4229.83,2537.9,0,231,49.5,87.31,7623.0,1,2,0,2,7,0,0,0,0.6,49.5,33.0,77.0,5,165,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-41374-6,192.168.10.51,80,192.168.10.17,41374,6,09/09/2026 09:21:12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,508,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-49152-80-6,192.168.10.25,49152,192.168.10.51,80,6,09/09/2026 09:21:12,1100,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,288165.23,7272.31,157.2,108.6,361.9,22.9,1100.1,275.0,191.5,562.2,22.9,670.0,335.0,26.9,361.9,308.0,1,1,0,0,168,104,4545.19,2727.12,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-49152-6,192.168.10.51,80,192.168.10.25,49152,6,09/09/2026 09:21:12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-50000-80-6,192.168.10.19,50000,192.168.10.51,80,6,09/09/2026 08:56:41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-50000-80-6,192.168.10.19,50000,192.168.10.51,80,6,09/09/2026 09:21:14,1235,5,3,165,231,165,0,33,66.0,231,0,77,108.89,320645.63,6477.69,176.4,126.8,391.0,39.8,1235.0,308.8,203.9,607.0,39.8,720.0,360.0,31.0,391.0,329.0,1,1,0,0,168,104,4048.56,2429.13,0,231,49.5,87.31,7623.0,1,2,0,2,7,0,0,0,0.6,49.5,33.0,77.0,5,165,3,231,64240,65160,1,40,BENIGN
